id,type,attack_id,attack_name,attack_description
attack-pattern--f05fc151-aa62-47e3-ae57-2d1b23d64bf6,['mobile-attack'],['T1628.001'],Suppress Application Icon,a malicious application could suppress its icon from being displayed to the user in the application launcher  this hides the fact that it is installed  and can make it more difficult for the user to uninstall the application  hiding the application's icon programmatically does not require any special permissions    this behavior has been seen in the bankbot spy banker family of malware    beginning in android     changes were introduced to inhibit malicious applications  ability to hide their icon  if an app is a system app  requests no permissions  or does not have a launcher activity  the application s icon will be fully hidden  further  if the device is fully managed or the application is in a work profile  the icon will be fully hidden  otherwise  a synthesized activity is shown  which is a launcher icon that represents the app s details page in the system settings  if the user clicks the synthesized activity in the launcher  they are taken to the application s details page in the system settings_ citation  android    limitations to hiding app icons  citation  launcherapps getactivitylist 
attack-pattern--f1c3d071-0c24-483d-aca0-e8b8496ce468,['mobile-attack'],"['T1399', 'APP-27']",Modify Trusted Execution Environment,if an adversary can escalate privileges  he or she may be able to use those privileges to place malicious code in the device's trusted execution environment  tee  or other similar isolated execution environment where the code can evade detection  may persist after device resets  and may not be removable by the device user  running code within the tee may provide an adversary with the ability to monitor or tamper with overall device behavior 
attack-pattern--f296fc9c-2ff5-43ee-941e-6b49c438270a,pre-attack,['T1459'],Device Unlock Code Guessing or Brute Force,
attack-pattern--f58cd69a-e548-478b-9248-8a9af881dc34,['mobile-attack'],"['T1466', 'CEL-3']",Downgrade to Insecure Protocols,an adversary could cause the mobile device to use less secure protocols  for example by jamming frequencies used by newer protocols such as lte and only allowing older protocols such as gsm to communicate  use of less secure protocols may make communication easier to eavesdrop upon or manipulate 
attack-pattern--f981d199-2720-467e-9dc9-eea04dbe05cf,['mobile-attack'],['T1472'],Generate Fraudulent Advertising Revenue,an adversary could seek to generate fraudulent advertising revenue from mobile devices  for example by triggering automatic clicks of advertising links without user involvement 
attack-pattern--f9e4f526-ac9d-4df5-8949-833a82a1d2df,pre-attack,['T1473'],Malicious or Vulnerable Built-in Device Functionality,
attack-pattern--fa801609-ca8e-415e-815e-65f3826ff4df,['mobile-attack'],['T1406.001'],Steganography,adversaries may use steganography techniques in order to prevent the detection of hidden information  steganographic techniques can be used to hide data in digital media such as images  audio tracks  video clips  or text files 
attack-pattern--fb3fa94a-3aee-4ab0-b7e7-abdf0a51286d,['mobile-attack'],"['T1449', 'CEL-37']",Exploit SS7 to Redirect Phone Calls/SMS,an adversary could exploit signaling system vulnerabilities to redirect calls or text messages  sms  to a phone number under the attacker's control  the adversary could then act as an adversary in the middle to intercept or manipulate the communication       interception of sms messages could enable adversaries to obtain authentication codes used for multi factor authentication 
attack-pattern--fc53309d-ebd5-4573-9242-57024ebdad4f,['mobile-attack'],['T1628'],Hide Artifacts,adversaries may attempt to hide artifacts associated with their behaviors to evade detection  mobile operating systems have features and developer apis to hide various artifacts  such as an application s launcher icon  these apis have legitimate usages  such as hiding an icon to avoid application drawer clutter when an application does not have a usable interface  adversaries may abuse these features and apis to hide artifacts from the user to evade detection 
attack-pattern--fcb11f06-ce0e-490b-bcc1-04a1623579f0,['mobile-attack'],"['T1632.001', 'STA-7']",Code Signing Policy Modification,adversaries may modify code signing policies to enable execution of applications signed with unofficial or unknown keys  code signing provides a level of authenticity on an app from a developer  guaranteeing that the program has not been tampered with and comes from an official source  security controls can include enforcement mechanisms to ensure that only valid  signed code can be run on a device    mobile devices generally enable these security controls by default  such as preventing the installation of unknown applications on android  adversaries may modify these policies in a number of ways  including  input  or malicious configuration profiles 
attack-pattern--fd211238-f767-4599-8c0d-9dca36624626,['mobile-attack'],['T1637.001'],Domain Generation Algorithms,adversaries may use  domain generation   dgas  to procedurally generate domain names for uses such as command and control communication   or malicious application distribution_ citation  securelist rotexy        dgas increase the difficulty for defenders to block  track  or take over the command and control channel  as there could potentially be thousands of domains that malware can check for instructions 
attack-pattern--fd339382-bfec-4bf0-8d47-1caedc9e7e57,['mobile-attack'],"['T1456', 'CEL-22']",Drive-By Compromise,adversaries may gain access to a system through a user visiting a website over the normal course of browsing  with this technique  the user's web browser is typically targeted for exploitation  but adversaries may also use compromised websites for non exploitation behavior such as acquiring an  application access   multiple ways of delivering exploit code to a browser exist  including     a legitimate website is compromised where adversaries have injected some form of malicious code such as javascript  iframes  and cross site scripting_   malicious ads are paid for and served through legitimate ad providers_   built in web application interfaces are leveraged for the insertion of any other kind of object that can be used to display web content or contain a script that executes on the visiting client  e_g  forum posts  comments  and other user controllable web content _  often the website used by an adversary is one visited by a specific community  such as government  a particular industry  or region  where the goal is to compromise a specific user or set of users based on a shared interest  this kind of targeted attack is referred to a strategic web compromise or watering hole attack  there are several known examples of this occurring_  typical drive by compromise process      a user visits a website that is used to host the adversary controlled content_    scripts automatically execute  typically searching versions of the browser and plugins for a potentially vulnerable version         the user may be required to assist in this process by enabling scripting or active website components and ignoring warning dialog boxes_    upon finding a vulnerable version  exploit code is delivered to the browser_    if exploitation is successful  then it will give the adversary code execution on the user's system unless other protections are in place_       in some cases a second visit to the website after the initial scan is required before exploit code is delivered 
attack-pattern--fd658820-cbba-4c95-8ac9-0fac6b1099e2,['mobile-attack'],['T1508'],Suppress Application Icon,a malicious application could suppress its icon from being displayed to the user in the application launcher to hide the fact that it is installed  and to make it more difficult for the user to uninstall the application  hiding the application's icon programmatically does not require any special permissions_  this behavior has been seen in the bankbot spy banker family of malware 
