id,type,attack_id,attack_name,attack_description
attack-pattern--c63a348e-ffc2-486a-b9d9-d7f11ec54d99,['enterprise-attack'],['T1037.003'],Network Logon Script,adversaries may use network logon scripts automatically executed at logon initialization to establish persistence  network logon scripts can be assigned using active directory or group policy objects_ citation  petri logon script ad  these logon scripts run with the privileges of the user they are assigned to  depending on the systems within the network  initializing one of these scripts could apply to more than one or potentially all systems      adversaries may use these scripts to maintain persistence on a network  depending on the access configuration of the logon scripts  either local credentials or an administrator account may be necessary 
attack-pattern--c675646d-e204-4aa8-978d-e3d6d65885c4,['enterprise-attack'],['T1499'],Endpoint Denial of Service,adversaries may perform endpoint denial of service  dos  attacks to degrade or block the availability of services to users  endpoint dos can be performed by exhausting the system resources those services are hosted on or exploiting the system to cause a persistent crash condition  example services include websites  email services  dns  and web based applications  adversaries have been observed conducting dos attacks for political purposes citation  fireeye oppoisonedhandover february       and to support other malicious activities  including distraction citation  fsisac fraudnetdos september        hacktivism  and extortion_ citation  symantec ddos october        an endpoint dos denies the availability of a service without saturating the network used to provide access to the service  adversaries can target various layers of the application stack that is hosted on the system used to provide the service  these layers include the operating systems  os   server applications such as web servers  dns servers  databases  and the  typically web based  applications that sit on top of them  attacking each layer requires different techniques that take advantage of bottlenecks that are unique to the respective components  a dos attack may be generated by a single system or multiple systems spread across the internet  which is commonly referred to as a distributed dos  ddos _  to perform dos attacks against endpoint resources  several aspects apply to multiple methods  including ip address spoofing and botnets_  adversaries may use the original ip address of an attacking system  or spoof the source ip address to make the attack traffic more difficult to trace back to the attacking system or to enable reflection  this can increase the difficulty defenders have in defending against the attack by reducing or eliminating the effectiveness of filtering by the source address on network defense devices_  botnets are commonly used to conduct ddos attacks against networks and services  large botnets can generate a significant amount of traffic from systems spread across the global internet  adversaries may have the resources to build out and control their own botnet infrastructure or may rent time on an existing botnet to conduct an attack  in some of the worst cases for ddos  so many systems are used to generate requests that each one only needs to send out a small amount of traffic to produce enough volume to exhaust the target's resources  in such circumstances  distinguishing ddos traffic from legitimate clients becomes exceedingly difficult  botnets have been used in some of the most high profile ddos attacks  such as the      series of incidents that targeted major us banks_ citation  usnyag iranianbotnet march        in cases where traffic manipulation is used  there may be points in the global network  such as high traffic gateway routers  where packets can be altered and cause legitimate clients to execute code that directs network packets toward a target in high volume  this type of capability was previously used for the purposes of web censorship where client http traffic was modified to include a reference to javascript that generated the ddos code to overwhelm target web servers_ citation  arstechnica great firewall of china   for attacks attempting to saturate the providing network  see  network denial of
attack-pattern--c726e0a2-a57a-4b7b-a973-d0f013246617,['enterprise-attack'],['T1027.004'],Compile After Delivery,adversaries may attempt to make payloads difficult to discover and analyze by delivering files to victims as uncompiled code  text based source code files may subvert analysis and scrutiny from protections targeting executables binaries  these payloads will need to be compiled before execution  typically via native utilities such as csc_exe or gcc mingw_ citation  clearsky muddywater nov        source code payloads may also be encrypted  encoded  and or embedded within other files  such as those delivered as a  payloads may also be delivered in formats unrecognizable and inherently benign to the native os  ex  exes on macos linux  before later being  re compiled into a proper executable binary with a bundled compiler and execution framework_ citation  trendmicro windowsappmac 
attack-pattern--c848fcf7-6b62-4bde-8216-b6c157d48da0,['enterprise-attack'],['T1065'],Uncommonly Used Port,adversaries may conduct c  communications over a non standard port to bypass proxies and firewalls that have been improperly configured 
attack-pattern--c877e33f-1df6-40d6-b1e7-ce70f16f4979,['enterprise-attack'],['T1614'],System Location Discovery,adversaries may gather information in an attempt to calculate the geographical location of a victim host  adversaries may use the information from  system location  during automated discovery to shape follow on behaviors  including whether or not the adversary fully infects the target and or attempts specific actions_  adversaries may attempt to infer the location of a system using various system checks  such as time zone  keyboard layout  and or language settings_ citation  fbi ragnar locker       citation  sophos geolocation       citation  bleepingcomputer rat malware       windows api functions such as getlocaleinfow can also be used to determine the locale of the host_ citation  fbi ragnar locker       in cloud environments  an instance's availability zone may also be discovered by accessing the instance metadata service from the instance_ citation  aws instance identity documents  citation  microsoft azure instance metadata        adversaries may also attempt to infer the location of a victim host using ip addressing  such as via online geolocation ip lookup services_ citation  securelist trasparent tribe       citation  sophos geolocation      
attack-pattern--c898c4b5-bf36-4e6e-a4ad-5b8c4c13e35b,['enterprise-attack'],['T1564.007'],VBA Stomping,adversaries may hide malicious visual basic for applications  vba  payloads embedded within ms office documents by replacing the vba source code with benign data_ citation  fireeye vba stomp feb        ms office documents with embedded vba content store source code inside of module streams  each module stream has a performancecache that stores a separate compiled version of the vba source code known as p code  the p code is executed when the ms office version specified in the _vba_project stream  which contains the version dependent description of the vba project  matches the version of the host ms office application_ citation  evil clippy may       citation  microsoft _vba_project stream   an adversary may hide malicious vba code by overwriting the vba source code location with zero s  benign code  or random bytes while leaving the previously compiled malicious p code  tools that scan for malicious vba source code may be bypassed as the unwanted code is hidden in the compiled p code  if the vba source code is removed  some tools might even think that there are no macros present  if there is a version match between the _vba_project stream and host ms office application  the p code will be executed  otherwise the benign vba source code will be decompressed and recompiled to p code  thus removing malicious p code and potentially bypassing dynamic analysis_ citation  walmart roberts oct       citation  fireeye vba stomp feb       citation  pcodedmp bontchev 
attack-pattern--c8e87b83-edbb-48d4-9295-4974897525b7,['enterprise-attack'],['T1197'],BITS Jobs,adversaries may abuse bits jobs to persistently execute code and perform various background tasks  windows background intelligent transfer service  bits  is a low bandwidth  asynchronous file transfer mechanism exposed through  component object   com _ citation  microsoft com  citation  microsoft bits  bits is commonly used by updaters  messengers  and other applications preferred to operate in the background  using available idle bandwidth  without interrupting other networked applications  file transfer tasks are implemented as bits jobs  which contain a queue of one or more file operations_  the interface to create and manage bits jobs is accessible through  and the  tool_ citation  microsoft bits  citation  microsoft bitsadmin   adversaries may abuse bits to download  e_g   ingress tool  execute  and even clean up after running malicious code  e_g   indicator  bits tasks are self contained in the bits job database  without new files or registry modifications  and often permitted by host firewalls_ citation  ctu bits malware june       citation  mondok windows piggyback bits may       citation  symantec bits may       bits enabled execution may also enable persistence by creating long standing jobs  the default maximum lifetime is    days and extendable  or invoking an arbitrary program when a job completes or errors  including after system reboots _ citation  paloalto uboatrat nov       citation  ctu bits malware june        bits upload functionalities can also be used to perform  exfiltration over alternative  ctu bits malware june      
attack-pattern--c92e3d68-2349-49e4-a341-7edca2deff96,['enterprise-attack'],['T1127.001'],MSBuild,adversaries may use msbuild to proxy execution of code through a trusted windows utility  msbuild_exe  microsoft build engine  is a software build platform used by visual studio  it handles xml formatted project files that define requirements for loading and building various platforms and configurations_ citation  msdn msbuild   adversaries can abuse msbuild to proxy execution of malicious code  the inline task capability of msbuild that was introduced in _net version   allows for c  or visual basic code to be inserted into an xml project file_ citation  msdn msbuild  citation  microsoft msbuild inline tasks       msbuild will compile and execute the inline task  msbuild_exe is a signed microsoft binary  so when it is used this way it can execute arbitrary code and bypass application control defenses that are configured to allow msbuild_exe execution_ citation  lolbas msbuild 
attack-pattern--ca1a3f50-5ebd-41f8-8320-2c7d6a6e88be,['enterprise-attack'],['T1088'],Bypass User Account Control,windows user account control  uac  allows a program to elevate its privileges to perform a task under administrator level permissions by prompting the user for confirmation  the impact to the user ranges from denying the operation under high enforcement to allowing the user to perform the action if they are in the local administrators group and click through the prompt or allowing them to enter an administrator password to complete the action   citation  technet how uac works   if the uac protection level of a computer is set to anything but the highest level  certain windows programs are allowed to elevate privileges or execute some elevated com objects without prompting the user through the uac notification box   citation  technet inside uac   citation  msdn com elevation  an example of this is use of rundll  _exe to load a specifically crafted dll which loads an auto elevated com object and performs a file operation in a protected directory which would typically require elevated access  malicious software may also be injected into a trusted process to gain elevated privileges without prompting a user   citation  davidson windows  adversaries can use these techniques to elevate privileges to administrator if the target process is unprotected_  many methods have been discovered to bypass uac  the github readme page for uacme contains an extensive list of methods  citation  github uacme  that have been discovered and implemented within uacme  but may not be a comprehensive list of bypasses  additional bypass methods are regularly discovered and some used in the wild  such as     eventvwr_exe can auto elevate and execute a specified binary or script   citation  enigma x  fileless uac bypass   citation  fortinet fareit   another bypass is possible through some lateral movement techniques if credentials for an account with administrator privileges are known  since uac is a single system security mechanism  and the privilege or integrity of a process running on one system will be unknown on lateral systems and default to high integrity   citation  sans uac bypass 
attack-pattern--ca205a36-c1ad-488b-aa6c-ab34bdd3a36b,['enterprise-attack'],['T1494'],Runtime Data Manipulation,adversaries may modify systems in order to manipulate the data as it is accessed and displayed to an end user_ citation  fireeye apt   oct       citation  doj lazarus sony       by manipulating runtime data  adversaries may attempt to affect a business process  organizational understanding  and decision making    adversaries may alter application binaries used to display data in order to cause runtime manipulations  adversaries may also conduct  change default file  and  to cause a similar effect  the type of modification and the impact it will have depends on the target application and process as well as the goals and objectives of the adversary  for complex systems  an adversary would likely need special expertise and possibly access to specialized software related to the system that would typically be gained through a prolonged information gathering campaign in order to have the desired impact 
attack-pattern--ca9d3402-ada3-484d-876a-d717bd6e05f2,['enterprise-attack'],['T1090.004'],Domain Fronting,adversaries may take advantage of routing schemes in content delivery networks  cdns  and other services which host multiple domains to obfuscate the intended destination of https traffic or traffic tunneled through https   citation  fifield blocking resistent communication through domain fronting       domain fronting involves using different domain names in the sni field of the tls header and the host field of the http header  if both domains are served from the same cdn  then the cdn may route to the address specified in the http header after unwrapping the tls header  a variation of the the technique   domainless  fronting  utilizes a sni field that is left blank  this may allow the fronting to work even when the cdn attempts to validate that the sni and http host fields match  if the blank sni fields are ignored _  for example  if domain x and domain y are customers of the same cdn  it is possible to place domain x in the tls header and domain y in the http header  traffic will appear to be going to domain x  however the cdn may route it to domain y 
attack-pattern--cabe189c-a0e3-4965-a473-dcff00f17213,['enterprise-attack'],['T1557.002'],ARP Cache Poisoning,adversaries may poison address resolution protocol  arp  caches to position themselves between the communication of two or more networked devices  this activity may be used to enable follow on behaviors such as  network  or  transmitted data   the arp protocol is used to resolve ipv  addresses to link layer addresses  such as a media access control  mac  address_ citation  rfc    arp  devices in a local network segment communicate with each other by using link layer addresses  if a networked device does not have the link layer address of a particular networked device  it may send out a broadcast arp request to the local network to translate the ip address to a mac address  the device with the associated ip address directly replies with its mac address  the networked device that made the arp request will then use as well as store that information in its arp cache_  an adversary may passively wait for an arp request to poison the arp cache of the requesting device  the adversary may reply with their mac address  thus deceiving the victim by making them believe that they are communicating with the intended networked device  for the adversary to poison the arp cache  their reply must be faster than the one made by the legitimate ip address owner  adversaries may also send a gratuitous arp reply that maliciously announces the ownership of a particular ip address to all the devices in the local network segment_  the arp protocol is stateless and does not require authentication  therefore  devices may wrongly add or update the mac address of the ip address in their arp cache_ citation  sans arp spoofing aug       citation  cylance cleaver   adversaries may use arp cache poisoning as a means to intercept network traffic  this activity may be used to collect and or relay data such as credentials  especially those sent over an insecure  unencrypted protocol_ citation  sans arp spoofing aug      
attack-pattern--cacc40da-4c9e-462c-80d5-fd70a178b12d,['enterprise-attack'],['T1562.008'],Disable Cloud Logs,an adversary may disable cloud logging capabilities and integrations to limit what data is collected on their activities and avoid detection    cloud environments allow for collection and analysis of audit and application logs that provide insight into what activities a user does within the environment  if an adversary has sufficient permissions  they can disable logging to avoid detection of their activities  for example  in aws an adversary may disable cloudwatch cloudtrail integrations prior to conducting further malicious activity_ citation  following the cloudtrail  generating strong aws security signals with sumo logic 
attack-pattern--cba37adb-d6fb-4610-b069-dd04c0643384,['enterprise-attack'],['T1518.001'],Security Software Discovery,adversaries may attempt to get a listing of security software  configurations  defensive tools  and sensors that are installed on a system or in a cloud environment  this may include things such as firewall rules and anti virus  adversaries may use the information from  security software  during automated discovery to shape follow on behaviors  including whether or not the adversary fully infects the target and or attempts specific actions_  example commands that can be used to obtain security software information are  reg query with  dir with  and  but other indicators of discovery behavior may be more specific to the type of software or security system the adversary is looking for  it is becoming more common to see macos malware perform checks for littlesnitch and knockknock software_  adversaries may also utilize cloud apis to discover the configurations of firewall rules within an environment_ citation  expel io evil in aws  for example  the permitted ip ranges  ports or user accounts for the inbound outbound rules of security groups  virtual firewalls established within aws for ec  and or vpc instances  can be revealed by the describesecuritygroups action with various request parameters   citation  describesecuritygroups   amazon elastic compute cloud 
attack-pattern--cbb66055-0325-4111-aca0-40547b6ad5b0,['enterprise-attack'],['T1564.003'],Hidden Window,adversaries may use hidden windows to conceal malicious activity from the plain sight of users  in some cases  windows that would typically be displayed when an application carries out an operation can be hidden  this may be utilized by system administrators to avoid disrupting user work environments when carrying out administrative tasks    on windows  there are a variety of features in scripting languages in windows  such as  jscript  and  visual  to make windows hidden  one example of this is powershell_exe  windowstyle hidden   citation  powershell about        similarly  on macos the configurations for how applications run are listed in property list  plist  files  one of the tags in these files can be apple_awt_uielement  which allows for java applications to prevent the application's icon from appearing in the dock  a common use for this is when applications run in the system tray  but don't also want to show up in the dock_  adversaries may abuse these functionalities to hide otherwise visible windows from users so as not to alert the user to adversary activity on the system_ citation  antiquated mac malware 
attack-pattern--cc1e737c-236c-4e3b-83ba-32039a626ef8,['enterprise-attack'],['T1493'],Transmitted Data Manipulation,adversaries may alter data en route to storage or other systems in order to manipulate external outcomes or hide activity_ citation  fireeye apt   oct       citation  doj lazarus sony       by manipulating transmitted data  adversaries may attempt to affect a business process  organizational understanding  and decision making    manipulation may be possible over a network connection or between system processes where there is an opportunity deploy a tool that will intercept and change information  the type of modification and the impact it will have depends on the target transmission mechanism as well as the goals and objectives of the adversary  for complex systems  an adversary would likely need special expertise and possibly access to specialized software related to the system that would typically be gained through a prolonged information gathering campaign in order to have the desired impact 
attack-pattern--cc3502b5-30cc-4473-ad48-42d51a6ef6d1,['enterprise-attack'],['T1059.006'],Python,adversaries may abuse python commands and scripts for execution  python is a very popular scripting programming language  with capabilities to perform many functions  python can be executed interactively from the command line  via the python_exe interpreter  or via scripts  _py  that can be written and distributed to different systems  python code can also be compiled into binary executables_  python comes with many built in packages to interact with the underlying system  such as file operations and device i o  adversaries can use these libraries to download and execute commands or other scripts as well as perform various malicious behaviors 
attack-pattern--cc723aff-ec88-40e3-a224-5af9fd983cc4,['enterprise-attack'],['T1591.004'],Identify Roles,adversaries may gather information about identities and roles within the victim organization that can be used during targeting  information about business roles may reveal a variety of targetable details  including identifiable information for key personnel as well as what data resources they have access to_  adversaries may gather this information in various ways  such as direct elicitation via  phishing for  information about business roles may also be exposed to adversaries via online or other accessible data sets  ex   social  or  search victim owned  threatpost broadvoice leak  gathering this information may reveal opportunities for other forms of reconnaissance  ex   phishing for  or  search open  establishing operational resources  ex   establish  or  compromise  and or initial access  ex 
attack-pattern--cc7b8c4e-9be0-47ca-b0bb-83915ec3ee2f,['enterprise-attack'],['T1132'],Data Encoding,adversaries may encode data to make the content of command and control traffic more difficult to detect  command and control  c   information can be encoded using a standard data encoding system  use of data encoding may adhere to existing protocol specifications and includes use of ascii  unicode  base    mime  or other binary to text and character encoding systems_ citation  wikipedia binary to text encoding   citation  wikipedia character encoding  some data encoding systems may also result in data compression  such as gzip 
attack-pattern--cc89ecbd-3d33-4a41-bcca-001e702d18fd,['enterprise-attack'],['T1546.010'],AppInit DLLs,adversaries may establish persistence and or elevate privileges by executing malicious content triggered by appinit dlls loaded into processes  dynamic link libraries  dlls  that are specified in the appinit_dlls value in the registry keys hkey_local_machine software microsoft windows nt currentversion windows or hkey_local_machine software wow    node microsoft windows nt currentversion windows are loaded by user  _dll into every process that loads user  _dll  in practice this is nearly every program  since user  _dll is a very common library   citation  elastic process injection july        similar to process injection  these values can be abused to obtain elevated privileges by causing a malicious dll to be loaded and run in the context of separate processes on the computer   citation  appinit registry  malicious appinit dlls may also provide persistence by continuously being triggered by api activity    the appinit dll functionality is disabled in windows   and later versions when secure boot is enabled   citation  appinit secure boot 
attack-pattern--cca0ccb6-a068-4574-a722-b1556f86833a,['enterprise-attack'],['T1598'],Phishing for Information,adversaries may send phishing messages to elicit sensitive information that can be used during targeting  phishing for information is an attempt to trick targets into divulging information  frequently credentials or other actionable information  phishing for information is different from  in that the objective is gathering data from the victim rather than executing malicious code_  all forms of phishing are electronically delivered social engineering  phishing can be targeted  known as spearphishing  in spearphishing  a specific individual  company  or industry will be targeted by the adversary  more generally  adversaries can conduct non targeted phishing  such as in mass credential harvesting campaigns_  adversaries may also try to obtain information directly through the exchange of emails  instant messages  or other electronic conversation means_ citation  threatpost social media phishing  citation  trendmictro phishing  citation  pcmag fakelogin  citation  sophos attachment  citation  github phishery  phishing for information frequently involves social engineering techniques  such as posing as a source with a reason to collect information  ex   establish  or  compromise  and or sending multiple  seemingly urgent messages 
attack-pattern--cd25c1b4-935c-4f0e-ba8d-552f28bc4783,['enterprise-attack'],['T1496'],Resource Hijacking,adversaries may leverage the resources of co opted systems in order to solve resource intensive problems  which may impact system and or hosted service availability    one common purpose for resource hijacking is to validate transactions of cryptocurrency networks and earn virtual currency  adversaries may consume enough system resources to negatively impact and or cause affected machines to become unresponsive_ citation  kaspersky lazarus under the hood blog       servers and cloud based systems are common targets because of the high potential for available resources  but user endpoint systems may also be compromised and used for resource hijacking and cryptocurrency mining_ citation  cloudsploit   unused aws regions  containerized environments may also be targeted due to the ease of deployment via exposed apis and the potential for scaling mining activities by deploying or compromising multiple containers within an environment or cluster_ citation  unit    hildegard malware  citation  trend micro exposed docker apis   additionally  some cryptocurrency mining malware identify then kill off processes for competing malware to ensure it s not competing for resources_ citation  trend micro war of crypto miners   adversaries may also use malware that leverages a system's network bandwidth as part of a botnet in order to facilitate  network denial of  campaigns and or to seed malicious torrents 
attack-pattern--cdfc5f0a-9bb9-4352-b896-553cfa2d8fd8,['enterprise-attack'],['T1585'],Establish Accounts,adversaries may create and cultivate accounts with services that can be used during targeting  adversaries can create accounts that can be used to build a persona to further operations  persona development consists of the development of public information  presence  history and appropriate affiliations  this development could be applied to social media  website  or other publicly available information that could be referenced and scrutinized for legitimacy over the course of an operation using that persona or identity_  for operations incorporating social engineering  the utilization of an online persona may be important  these personas may be fictitious or impersonate real people  the persona may exist on a single site or across multiple sites  ex  facebook  linkedin  twitter  google  github  docker hub  etc_   establishing a persona may require development of additional documentation to make them seem real  this could include filling out profile information  developing social networks  or incorporating photos_  establishing accounts can also include the creation of accounts with email providers  which may be directly leveraged for  phishing for  or  mandiant apt  
attack-pattern--ce0687a0-e692-4b77-964a-0784a8e54ff1,['enterprise-attack'],['T1588'],Obtain Capabilities,adversaries may buy and or steal capabilities that can be used during targeting  rather than developing their own capabilities in house  adversaries may purchase  freely download  or steal them  activities may include the acquisition of malware  software  including licenses   exploits  certificates  and information relating to vulnerabilities  adversaries may obtain capabilities to support their operations throughout numerous phases of the adversary lifecycle_  in addition to downloading free malware  software  and exploits from the internet  adversaries may purchase these capabilities from third party entities  third party entities can include technology companies that specialize in malware and exploits  criminal marketplaces  or from individuals_  in addition to purchasing capabilities  adversaries may steal capabilities from third party entities  including other adversaries   this can include stealing software licenses  malware  ssl tls and code signing certificates  or raiding closed databases of vulnerabilities or exploits 
attack-pattern--ce4b7013-640e-48a9-b501-d0025a95f4bf,['enterprise-attack'],['T1546.002'],Screensaver,adversaries may establish persistence by executing malicious content triggered by user inactivity  screensavers are programs that execute after a configurable time of user inactivity and consist of portable executable  pe  files with a _scr file extension_ citation  wikipedia screensaver  the windows screensaver application scrnsave_scr is located in c  windows system     and c  windows syswow     on    bit windows systems  along with screensavers included with base windows installations_  the following screensaver settings are stored in the registry  hkcu control panel desktop   and could be manipulated to achieve persistence     scrnsave_exe   set to malicious pe path   screensaveactive   set to ' ' to enable the screensaver   screensaverissecure   set to ' ' to not require a password to unlock   screensavetimeout   sets user inactivity timeout before screensaver is executed  adversaries can use screensaver settings to maintain persistence by setting the screensaver to run malware after a certain timeframe of user inactivity_ citation  eset gazer aug      
attack-pattern--ce73ea43-8e77-47ba-9c11-5e9c9c58b9ff,['enterprise-attack'],['T1147'],Hidden Users,every user account in macos has a userid associated with it  when creating a user  you can specify the userid for that account  there is a property value in  library preferences com_apple_loginwindow called hide   users that prevents users with userids     and lower from appearing at the login screen  by using the  create  technique with a userid under     and enabling this property  setting it to yes   an adversary can hide their user accounts much more easily  sudo dscl    create  users username uniqueid      citation  cybereason osx pirrit  
attack-pattern--cf1c2504-433f-4c4e-a1f8-91de45a0318c,['enterprise-attack'],['T1578.002'],Create Cloud Instance,an adversary may create a new instance or virtual machine  vm  within the compute service of a cloud account to evade defenses  creating a new instance may allow an adversary to bypass firewall rules and permissions that exist on instances currently residing within an account  an adversary may  create  of one or more volumes in an account  create a new instance  mount the snapshots  and then apply a less restrictive security policy to collect  data from local  or for  remote data  mandiant m trends        creating a new instance may also allow an adversary to carry out malicious activity within an environment without affecting the execution of current running instances 
attack-pattern--cf7b3a06-8b42-4c33-bbe9-012120027925,['enterprise-attack'],['T1500'],Compile After Delivery,adversaries may attempt to make payloads difficult to discover and analyze by delivering files to victims as uncompiled code  similar to  obfuscated files or  text based source code files may subvert analysis and scrutiny from protections targeting executables binaries  these payloads will need to be compiled before execution  typically via native utilities such as csc_exe or gcc mingw_ citation  clearsky muddywater nov        source code payloads may also be encrypted  encoded  and or embedded within other files  such as those delivered as a  spearphishing  payloads may also be delivered in formats unrecognizable and inherently benign to the native os  ex  exes on macos linux  before later being  re compiled into a proper executable binary with a bundled compiler and execution framework_ citation  trendmicro windowsappmac 
attack-pattern--cff94884-3b1c-4987-a70b-6d5643c621c3,['enterprise-attack'],['T1213.003'],Code Repositories,adversaries may leverage code repositories to collect valuable information  code repositories are tools services that store source code and automate software builds  they may be hosted internally or privately on third party sites such as github  gitlab  sourceforge  and bitbucket  users typically interact with code repositories through a web application or command line utilities such as git_  once adversaries gain access to a victim network or a private code repository  they may collect sensitive information such as proprietary source code or credentials contained within software's source code   having access to software's source code may allow adversaries to develop  while credentials may provide access to additional resources using  valid  wired uber breach  citation  krebs adobe     note    this is distinct from  code  which focuses on conducting  via public code repositories 
attack-pattern--d0613359-5781-4fd2-b5be-c269270be1f6,['enterprise-attack'],['T1565.002'],Transmitted Data Manipulation,adversaries may alter data en route to storage or other systems in order to manipulate external outcomes or hide activity  thus threatening the integrity of the data_ citation  fireeye apt   oct       citation  doj lazarus sony       by manipulating transmitted data  adversaries may attempt to affect a business process  organizational understanding  and decision making_  manipulation may be possible over a network connection or between system processes where there is an opportunity deploy a tool that will intercept and change information  the type of modification and the impact it will have depends on the target transmission mechanism as well as the goals and objectives of the adversary  for complex systems  an adversary would likely need special expertise and possibly access to specialized software related to the system that would typically be gained through a prolonged information gathering campaign in order to have the desired impact 
attack-pattern--d0b4fcdb-d67d-4ed2-99ce-788b12f8c0f4,['enterprise-attack'],['T1003.008'],/etc/passwd and /etc/shadow,adversaries may attempt to dump the contents of  etc passwd and  etc shadow to enable offline password cracking  most modern linux operating systems use a combination of  etc passwd and  etc shadow to store user account information including password hashes in  etc shadow  by default   etc shadow is only readable by the root user_ citation  linux password and shadow file formats   the linux utility  unshadow  can be used to combine the two files in a format suited for password cracking utilities such as john the ripper  citation  nixcraft   john the ripper     usr bin unshadow  etc passwd  etc shadow    tmp crack_password_db
attack-pattern--d10cbd34-42e3-45c0-84d2-535a09849584,['enterprise-attack'],['T1543.001'],Launch Agent,adversaries may create or modify launch agents to repeatedly execute malicious payloads as part of persistence  when a user logs in  a per user launchd process is started which loads the parameters for each launch on demand user agent from the property list  _plist  file found in  system library launchagents   library launchagents  and   library launchagents_ citation  appledocs launch agent daemons  citation  osx keydnap malware   citation  antiquated mac malware  property list files use the label  programarguments   and runatload keys to identify the launch agent's name  executable location  and execution time_ citation  osx_dok malware  launch agents are often installed to perform updates to programs  launch user specified programs at login  or to conduct other developer tasks_   launch agents can also be executed using the  command_   adversaries may install a new launch agent that executes at login by placing a _plist file into the appropriate folders with the runatload or keepalive keys set to true_ citation  sofacy komplex trojan  citation  methods of mac malware persistence  the launch agent name may be disguised by using a name from the related operating system or benign software  launch agents are created with user level privileges and execute with user level permissions_ citation  osx malware detection  citation  oceanlotus for os x 
attack-pattern--d157f9d2-d09a-4efa-bb2a-64963f94e253,['enterprise-attack'],['T1569'],System Services,adversaries may abuse system services or daemons to execute commands or programs  adversaries can execute malicious content by interacting with or creating services either locally or remotely  many services are set to run at boot  which can aid in achieving persistence   create or modify system  but adversaries can also abuse services for one time or temporary execution 
attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,['enterprise-attack'],['T1059.003'],Windows Command Shell,adversaries may abuse the windows command shell for execution  the windows command shell  is the primary command prompt on windows systems  the windows command prompt can be used to control almost any aspect of a system  with various permission levels required for different subsets of commands  the command prompt can be invoked remotely via  remote  such as  ssh in windows   batch files  ex  _bat or _cmd  also provide the shell with a list of sequential commands to run  as well as normal scripting operations such as conditionals and loops  common uses of batch files include long or repetitive tasks  or the need to run the same set of commands on multiple systems_  adversaries may leverage  to execute various commands and payloads  common uses include  to execute a single command  or abusing  interactively with input and output forwarded over a command and control channel 
attack-pattern--d201d4cc-214d-4a74-a1ba-b3fa09fd4591,['enterprise-attack'],['T1055.009'],Proc Memory,adversaries may inject malicious code into processes via the  proc filesystem in order to evade process based defenses as well as possibly elevate privileges  proc memory injection is a method of executing arbitrary code in the address space of a separate live process    proc memory injection involves enumerating the memory of a process via the  proc filesystem   proc  pid   then crafting a return oriented programming  rop  payload with available gadgets instructions  each running process has its own directory  which includes memory mappings  proc memory injection is commonly performed by overwriting the target processes  stack using memory mappings provided by the  proc filesystem  this information can be used to enumerate offsets  including the stack  and gadgets  or instructions within the program that can be used to build a malicious payload  otherwise hidden by process memory protections such as address space layout randomization  aslr   once enumerated  the target processes  memory map within  proc  pid  maps can be overwritten using dd_ citation  uninformed needle  citation  gds linux injection  citation  dd man    other techniques such as  dynamic linker  may be used to populate a target process with more available gadgets  similar to  process  proc memory injection may target child processes  such as a backgrounded copy of sleep _ citation  gds linux injection    running code in the context of another process may allow access to the process's memory  system network resources  and possibly elevated privileges  execution via proc memory injection may also evade detection from security products since the execution is masked under a legitimate process 
attack-pattern--d21a2069-23d5-4043-ad6d-64f6b644cb1a,['enterprise-attack'],['T1223'],Compiled HTML File,compiled html files  _chm  are commonly distributed as part of the microsoft html help system  chm files are compressed compilations of various content such as html documents  images  and scripting web related programming languages such vba  jscript  java  and activex   citation  microsoft html help may       chm content is displayed using underlying components of the internet explorer browser  citation  microsoft html help activex  loaded by the html help executable program  hh_exe    citation  microsoft html help executable program   adversaries may abuse this technology to conceal malicious code  a custom chm file containing embedded payloads could be delivered to a victim then triggered by  user  chm execution may also bypass application whitelisting on older and or unpatched systems that do not account for execution of binaries through hh_exe   citation  msitpros chm aug        citation  microsoft cve           aug      
