id,name,description,detects
T1556.005,encrypt,valu secret dll dumppwddcsync make plaintext byte modul t1059 level use output lsa softwar properti need rassfm polici exampl domain key encrypt way adus authent mitr activedirectori structur grain code credenti allowreversiblepasswordencrypt gain system window user subauthent techniqu editor associ account adversari password static group function command access fgpp chang userparamet inform abus attack set howpwdrevenc1 radiuschapkey scope http compon powershel store legaci radiuschap directori msradiuschapkey org storepwdrevenc server howpwdrevenc2 hash,dumppwddcsync t1484 modul polici properti usag line comput encrypt monitor adus block grain code action default allowreversiblepasswordencrypt window user techniqu account password group command chang configur attack set adaccountcontrol http powershel store secur org directori execut modif mitr
T1130,certif root,artifact conjunct ssl persist superfish order credenti intercept author adversari manufactur add path instal set valid object avoid cert wikipedia risk softwar way spectorop trustroot system web user compromis trust messag librari signatur communic secur malwar certif antivirus keychain use man websit sign usr code reinstal ca emment chain inform control spoof execut capabl browser login oper adwar tl maco root block applic error ex kasperski dec cryptographi clone tool associ techniqu connect display attempt sourc suppli http bypass server bin sysintern,
T1022,data,transfer channel le custom program exfiltr inspect file protocol encrypt algorithm order archiv format techniqu t1041 rar t1048 util data command inform c2 control hide librari defend attack http detect network zip org mitr,
T1070.004,file delet,transfer build drop unlink sdelet use t1059 interpret file maco part exampl intrus process ingr ex code action remov juli tool system host techniqu window activ linux adversari post cleanup footprint command function trace attack t1105 script microsoft http rm malwar org leav network mitr,system argument delet command file action
T1189,compromis drive,scan campaign region visit interfac gain client industri site case adversari forum attack search behavior set object mitr build leverag goal dmz softwar oceanlotus exampl way focus box system user dialog web compromis acquir comment ad script provid place org oauth insert cross nov shadowserv t1190 use protect endpoint websit share design water code ifram popup t1550 form host interest content communiti inform control compon kind network execut token javascript pay browser t1528 hole process face applic volex find plugin techniqu exploit cours display version post access base http drive govern target,transfer browser use firewal tl inspect endpoint file websit domain ssl intrus visit obfusc process traffic disk regist code paramet reput recon tool request user system techniqu gain connect cours host write attempt compromis spray identif evid data access url hide inject attack behavior base script analyt send discoveri http proxi list detect network org resourc execut look t1055 heap mitr
T1498,servic network denial,reflect volum use exhaust internet filter avail method endpoint websit email bandwidth exampl octob februari traffic difficulti mitr block dns applic purpos conduct distract techniqu system host user web connect extort address back ddos activ denial adversari devic fireey sourc trace ip attack spoof send base hacktiv defend increas http botnet capac aspect symantec defens servic network effect server org resourc t1499 oppoisonedhandov septemb target,volum artifact impact log highlight process monitor traffic time metric health ex error applic host data sensor messag caus provid respons communic servic detect network flow except avail
T1546.016,instal packag,privileg environ build packag leverag develop launch use prerm file grant bundl check trigger persist updat process root complet applic applejeus dalton manipul system run permiss user techniqu well window content linux version adversari post trouton command t1543 requir instal brandon attack script daemon microsoft http depend compon preinst specif distribut msi download servic end org resourc execut prebuild event maintain mitr,creation packag associ argument trigger process monitor command execut applic file instal abus
T1595.001,scan block ip,scan t1588 reconnaiss use resourc artifact softwar websit t1590 icmp victim detail mitr block databas t1587 ex order form host request techniqu address rang well t1133 version adversari access inform organ ip attack search opportun http ping respons botnet banner servic t1596 network org server domain capabl t1593 target,process communic monitor network data flow
T1158,file directori,show name flag use analysi ssh dir filenam appleshowallfil file abil finder maco mac start switch line usag exampl mark attrib trojan workspac sofaci komplex persist seri interfac key clutter folder wirelurk code applic period default com system host user gui window investig linux write adversari ufhidden util anywher charact command yes termin chang inform hide concept advantag set read exe binari store malwar app view appl,
T1221,templat inject,pack part taint sept docx credenti format templat san adversari t1566 xlsx xml attack oct mitr xl payload talo vba byte anomali t1080 exampl trigger authent macro t1187 user phish compromis abus script doc forc download org prompt proofpoint offic insert ppt use pptx share exist code togeth juli malwarebyt phisheri content ooxml url control inject microsoft ryhanson specif binari zip resourc valu refer blueprint word file properti load field document archiv smb rtf techniqu attempt access indic base destin http detect,use t1059 inspect correl anomali file construct protocol line process child monitor traffic structur ex applic packet action host associ techniqu connect syntax argument follow post compromis command attack send behavior http powershel pattern network org execut flow offic mitr
T1037.004,script rc,privileg custom manpag develop v10 rc level use file method maco start mac item ubuntu compat persist mitr root kitten code dec default archiv panther t1053 system appl run result administr user techniqu permiss content version mechan adversari intez doco command startup systemd path shell abus attack reboot script common move http launchd distribut servic kaiji malwar favor org hiddenwasp iranthreat map,construct line applic script behavior result argument process rc monitor modif directori command file etc chang
T1134,manipul access token,privileg build make context use level know start runa exist process child field t1134 code action imperson manipul system user window run techniqu theft administr account permiss pentestlab adversari mechan function command access control copi attack api http ownership bypass secur org directori someon token mitr,event payload name page analyst audit refer use context examin analysi correl endpoint inconsist etw task line log creator take load runa parent process monitor detail ppid field code action default eventhead usernam manipul system explor user run window argument queri call account activ processid manag duplicatetokenex util data command access impersonateloggedonus logonus inform control advantag trace parentprocessid id behavior chang microsoft ad api set winchest store bypass network secur look thread token
T1209,provid time,privileg valu subkey dll link synchron context output hkeylocalmachin domain start hardwar load persist currentcontrolset time regist timeprovid code paramet system window run dlls client administr account adversari feb manag startup chang control abus stamp w32time librari registr microsoft provid list servic network resourc execut architectur,
T1111,intercept factor authent,keylogg insert name valu oper use level mfa rollov method input mandiant need hardwar email rsa trend algorithm actor authent time securid advanc code replay credenti crimin intercept sm gain system card user techniqu captur passcod devic factor mechan adversari password seed identif emment access generat organ band proxi gcn communic bypass servic network secur june resourc token target,t1056 insert registri valu use resourc input keystrok poll monitor authent keylog blend credenti target intercept system captur card user connect techniqu form call associ activ window adversari factor mechan access chang instal attack driver behavior api http servic network org gain mitr
T1159,agent launch,privileg name demand develop launch login use level file method mac properti start softwar oceanlotus log trojan load sofaci komplex persist process point structur code plist find document launchctl paramet system user osx administr adversari home keydnap dok launchag configur librari set daemon agent launchd list detect malwar directori execut appledoc appl,
T1027.002,pack softwar,avoid finfish protect use know artifact file method pack softwar decompress exampl eset code machin format techniqu run well call mpress attempt adversari util upx chang jan base signatur list defens detect memori packer leav,code scan techniqu activ use pack packer artifact file look softwar size indic
T1584.007,,environ blackwat leverag cloudflar oper use worker t1090 infrastructur redirector traffic mitr subdomain respond lambda machin techniqu adversari compromis attribut function command control attack http provid proxi cloud org malwar server serverless target,leverag stage softwar infrastructur focus lifecycl ex dec effort associ activ adversari function command visibl organ control behavior threatconnect place detect serverless look target
T1071.001,protocol web,avoid environ use filter protocol victim traffic blend field applic packet header system associ web client adversari data command layer control abus http detect network server,leverag use inspect tl know correl anomali file ssl protocol line encrypt process traffic monitor structur packet associ syntax argument connect web follow command flow pattern domain execut
T1059.005,basic,event t1106 build tag vb basic program cross javascript vbscript payload browser vba technolog use t1059 internet languag net wikipedia t1553 task hta usag mark platform plan t1559 html interoper block attach macro applic document default core webpag spearphish support window model techniqu host explor web content vbs adversari t1566 offic function evolut command abus attack behavior base microsoft script api http compon drive place parti bypass legaci org execut object framework mitr,event vb basic dll vbscript modul use cycl languag file usag load process patch monitor ex applic action system host associ window argument type run administr captur attempt function command abus script intent exe effect execut offic
T1564.005,file system,nov volum locat ext4 use ntfs output file input partit tabl qa vfs eset way exist disk boot structur presenc imag ex applic reserv system tool user malwaretech activ adversari fireey data comrat access storag hide vbr present fragment bootkit mft master fat apf compon store implement space secur directori abstract sector equat also record,registri valu use file t1542 key load monitor emphasi lifecycl system tool user techniqu window activ adversari data chang hide attack set bootkit http place firmwar implement aspect secur org 003 malwar modif mitr
T1543.002,systemd servic,payload privileg cover page use level man file march start ubuntu execstartpr part januari sysvinit rapid7 execreload persist upstart process execstartpost victim background fedora boot root freedesktop lib usr extens code systemctl config default condit debian 22june2016 system user linux adversari manag function init systemd initi cento etc command control configur access daemon rhel unit caus store distribut servic 29sep2018 org legaci directori resourc execut direct execstart,event payload link audit manner use file part line sbin construct parent persist process monitor root lib usr systemctl code config usernam system type result user argument content util command systemd home etc trust creation id script unit list servic directori execut modif baselin
T1563.002,,privileg environ session consol korznikov team domain need tri protocol rdp log desktop remot interfac t1018 escal credenti system32 admin system tool user permiss window number techniqu account adversari tscon rds command featur attack move discoveri http implement exe medium servic org prompt someon mitr,cmd environ session login use inspect correl anomali file usag rdp protocol line process monitor traffic structur packet associ syntax argument connect factor activ follow tscon data command access creation behavior communic pattern exe servic network execut flow
T1136,account,environ system tool victim account adversari level use cloud servic detect domain tenant access chanc,audit net process monitor action system associ user argument window account adversari data command control creation id exe network domain useradd event
T1547.013,entri,payload environ name program link use context exec file masquerad line creator desktop key persist boot extens applic code config default system type user tool argument techniqu linux adversari feb function command startup access etc entri attack xdg autostart http store t1036 logon org directori mitr,environ packag program audit variabl file process xdgconfighom monitor boot code config system argument baselin command path etc entri configur trust creation defend xdg autostart directori modif event
T1584.004,server,launch oper use stage task t1583 hole t1189 water target support web techniqu activ adversari post compromis command control attack http drive parti purchas org 003 server also mitr,scan koczwara use stage tl internet artifact softwar beacon ssl negoti infrastructur focus lifecycl ex hunt listen dec effort associ sep activ adversari compromis jul command visibl c2 control organ featur behavior threatconnect place respons pattern provis servic detect server certif target
T1526,cloud servic discoveri,environ graph iaa pacu resourc method softwar polici deliveri construct saa stormspott infrastructur definit applic paa lambda system gain run tool support github exploit relationship attempt adversari group manag ident function sourc access cd etc inform ad integr api provid cloud servic ci platform framework,event environ oper use part usag monitor presenc system techniqu activ adversari data inform chain behavior base discoveri isol cloud servic network look view target
T1151,space filenam,program renam mach launch use filenam file mac backdoor exampl process click evil work txt extens applic default handl system type user format call edit trick adversari termin chang hide text featur space someth filetyp end app bin note look,
T1018,system discoveri,show environ cert leverag 106a hostnam s0097 use t1059 net file softwar cdp arp infrastructur detail movement s0039 presenc code ex order s0099 target mean system32 system tool host window address techniqu well devic ta18 attempt adversari identifi util function data cli access etc command inform entri cach ip attack driver discoveri http ping list neighbor network org view also mitr,scan hostnam use file log process monitor movement koadiac eql code success system host user associ argument address connect devic attempt identifi command access etc ip aaa ping tracert list exe detect network
T1046,servic network discoveri,scan environ bradley use ssh mdns method softwar maco exampl infrastructur regist dns applic code descript tcp tool host system run queri exploit devic activ attempt adversari port doco acquir inform bonjour vulner daemon premis list broadcast cloud servic mdnsrespond network sd appl,environ oper use softwar part usag process monitor view presenc system host techniqu argument exploit activ attempt adversari data command chain inform behavior base discoveri isol communic list cloud servic network flow look event target
T1590.001,properti domain,scan environ name reconnaiss use resourc phone collect endpoint avail websit properti email t1598 dumpster t1583 way infrastructur victim varieti detail mitr whoi busi databas dns ex t1595 action form phish number address techniqu getuserrealm adversari compromis t1566 data acquir access inform reconnais contact attack set autodiscov opportun search api t1584 http provid parti cloud t1596 network org server registrar domain directori t1593 offic target,
T1518,softwar discoveri,privileg environ use softwar t1068 varieti shape escal target action system techniqu exploit version attempt adversari follow compromis measur inform instal attack behavior figur discoveri http list t1518 cloud org reason secur mitr,show environ name firewal softwar polici status process monitor extract rule ex system associ argument call version attempt activ cli command data instal set api list cloud network
T1538,cloud servic dashboard,asset environ make use risk exampl dashboard center googl gcp credenti gain request gui queri address adversari port command inform configur ip featur api cloud servic secur resourc view,behavior system login consol cloud servic logon manag secur correl inform
T1055.005,storag thread,callback privileg use context tl method process pe point code order pointer system techniqu address write adversari reach cleanup setup product data access storag entri inject attack base http space defens specif memori org network detect secur resourc execut t1055 thread mitr,callback privileg use tl virtualallocex createremotethread process monitor code order resumethread suspendthread circumst juli type window setthreadcontext thread techniqu call amount data function storag chang inject writeprocessmemori behavior base sequenc api defens memori view
T1622,evas debugg,payload avoid environ t1106 evas peb checkpoint flag use flood produc artifact t1497 isdebuggerpres hardwar check dridex debugg victim virtual process beingdebug time shape outputdebugstringw block presenc code error processhack target loop mean core assembl result github techniqu call follow adversari messag function sandbox measur ntqueryinformationprocess data trace chang inform jan debug attack defend behavior base search vxunderground api discoveri http except malwar org breakpoint execut opcod alkhas mitr,event environ avoid step oper isdebuggerpres sign part check log debugg process varieti monitor movement time code period action mean form system argument call activ adversari identif data command aid inform chain debug behavior base api discoveri isol implement detect view
T1036.006,space filenam,program renam mach launch use filenam file mac backdoor exampl process click evil work txt extens code applic default handl system type user format call edit trick adversari termin chang hide text featur space someth filetyp end app bin note look,line name user space process monitor perspect end app termin extens command file finder filenam notic
T1547.007,applic,payload byhost name ta0003 checkbox wardl file method mac maco properti log persist interfac mitr applic plist code tactic com uuid user gui window chapter adversari add path librari attack prefer http list logon malwar directori org prompt loginwindow appl,applic log user associ argument monitor command regist plist file
T1608.006,poison seo,link lure trend t1189 order reput engin site mechan adversari measur attack search set influenc news mitr payload avoid mous relev input gootload help boost rank user web compromis local stag ad purchas org score seo t1608 keyword languag optim habit algorithm scrutini zscaler report form host result interest content trick hide topic plant capabl cloak browser stage sopho elect victim fee movement poison crawler header techniqu stuff well dfir text defend base agent http drive target,scan t1608 t1203 internet t1189 infrastructur poison focus lifecycl target effort support web techniqu client exploit content activ adversari compromis stag visibl organ attack behavior http drive place pattern detect org seo phase execut mitr
T1550.002,pas hash,environ step portion use method pas authent mitr overpass credenti tactic ta0006 t1550 pth action system cleartext user captur techniqu account password adversari stealthbit access kerbero control attack move http ticket bypass org 003 hash,session login use discrep endpoint grant dummi touch protocol ntlmv1 trigger way pas process monitor authent overpass credenti exchang request review window tgt user techniqu associ activ attempt ntlm perspect compromis adversari kerbero inform control creation logontyp ticket servic logon secur ntlmv2 want domain event hash
T1052,medium exfiltr,gap air player exfiltr phone mp3 process point circumst system user usb hop devic attempt adversari compromis data storag drive medium network,argument drive process devic monitor attempt mount medium exfiltr point data command file access storag letter
T1574.002,load side dll,payload program side dll flag mask use pack softwar deliveri take load wait encrypt victim process applic order action mean system techniqu dlls adversari posit advantag trust attack search http memori org t1574 plant execut loader mitr,program dll use look file load comput process monitor folder pe introduct system permiss dlls well activ attribut access chang creation network modif event
T1105,transfer tool,transfer channel environ iex use altern t1059 net file ftp softwar t1105 lolba protocol cobalt ptsecur scp victim varieti code dec sftp system tool web techniqu window webclient devic adversari compromis spread t1102 util command control copi wget attack tftp http s0095 powershel servic download network org t1570 rsync object finger mitr,transfer file ftp process monitor traffic system host connect client content util data ip creation send communic network server domain flow
T1098.002,deleg permiss email,environ email mailbox persist googl exchang admin gain spearphish mechan adversari fireey strategi add attack set incid cloud servic 003 mitr exampl workspac apt35 busi tenant system permiss user phish compromis messag bienstock premis powershel o365 org offic cmdlet use t1059 grant bec folder role code crowdstrik account wish inform control microsoft mailboxpermiss network remedi t1098 spam deleg consol level t1534 mail threat gmail root rule ex techniqu well access base http store sight detect inbox target,event privileg leverag volum audit oper grant sign email log mailbox forward folder rule modifyfolderpermiss action default exchang type permiss user phish account attempt group compromis updatefolderpermiss none access chang send membership logon network modif offic
T1588.003,certif sign code,program develop guarante oper use level wikipedia piec t1553 softwar sign issu confirm process authent mitr code buy tool entiti user techniqu author adversari inform organ trust attack script http provid parti purchas secur org certif materi target,name develop use t1553 sign repositori algorithm mitr root focus code period effort associ techniqu author activ follow adversari visibl organ sampl featur attack behavior http thumbprint place pattern detect malwar valid org certif target
T1126,share remov network connect,oper use net softwar need exampl share s0039 code order remov admin system window techniqu connect adversari util command trace t1077 attack http drive org network mitr,
T1648,execut,environ link email varieti escal googl credenti lambda engin case workflow adversari function add attack respons cloud servic 003 serverless event mitr offer exfiltr exampl trigger way web permiss user serviceaccount compromis rhino data abus provid malwar org secur offic privileg varoni use grant share mine rhingo lab time role code gcp report action mean acta denonia autom account sharepoint t1546 command microsoft dart resourc execut t1098 iam t1496 rule applic crypto document passrol techniqu cado power access integr http server aw,environ exfiltr mail email exampl log monitor applic phrase serverless connector exchang header activ workflow power smtp function control creation send outlook app resourc execut modif
T1084,instrument subscript window manag event,clock use filter file mandiant wmi exampl instrument threat trend comput persist wall time extens code system window techniqu attempt adversari group manag mof consum script provid uptim kazanciyan detect dell object capabl event,
T1160,daemon launch,privileg name demand program develop launch level use file launchdaemon method maco properti mac softwar load persist process boot root escal point wirelurk plist code find document launchctl paramet system gain run osx administr permiss adversari finish wheel initi requir configur librari daemon agent script launchd list servic detect malwar directori execut appledoc appl,
T1055.008,ptrace call system,privileg valu ptrace context method man instruct process child regist malloc ptracesetreg code ex order system run address call adversari jul product data access trace chang control copi debug inject set base ptracepoketext ptracepokedata space defens medium memori network detect bh secur resourc execut thread target,privileg auditd ptrace chokepoint method natur process monitor code order system artofmemoryforens call linux amount data trace chang inject base rhel defens rootkit view
T1027.007,resolut api,resolut t1106 payload drakonia name runtim analyst link modul use analysi artifact file method pack tabl task softwar lieu exampl share t1140 dynam loadlibrari load iat encrypt process structur help code decod order getprocaddress manipul system form techniqu address hinvok call string trick adversari static identifi function hash chang inform attack deobfusc t1027 api http signatur resolv malwar org leav packer execut import mitr,resolut mitrecnd modul use analysi method file tabl sign loadlibrari load highlight obfusc monitor code getprocaddress findapihash address call function base api signatur read memori malwar packer import hash
T1021.001,protocol desktop,session dll use conjunct rdp protocol log desktop remot comput persist interfac credenti action system user techniqu account adversari rds t1546 acquir access attack featur t1078 http implement servic t1505 org malwar alperovitch mitr,login use rdp protocol log desktop comput process monitor traffic time ex code period action system type user techniqu associ window connect account factor activ adversari mstsc port data access attack behavior t1078 http eid pattern exe logon network org flow mitr
T1037.001,logon script window,registri environ userinitmprlogonscript use log key persist technet code credenti system window run user administr account adversari group hkcu initi path add access configur script logon hexacorn,registri environ userinitmprlogonscript scrip line key process monitor nameley code associ window argument hkcu command creation script logon modif
T1055.015,,privileg callback listplant custom payload lvmgetitemposit send byte use listviewsortitem collect method item exampl trigger way lvmsortitem process interfac child victim mitr time code applic order syslistview32 modexp pass sendmessag buffer handl form user window address techniqu call display adversari lvmsetitemposit product function findwindow inform control copi abus messag attack set base microsoft inject api enumwindow http writeprocessmemori sort space postmessag list defens store detect secur memori org june execut t1055 view variat target,privileg lvmgetitemposit use file virtualallocex process monitor enumchildwindow code order action circumst sendmessag type window techniqu connect argument call lvmsetitemposit post compromis amount function data findwindow chang inject enumwindow postmessag behavior base sequenc writeprocessmemori api abus findwindowex defens memori network
T1484,modif polici domain,privileg environ custom forest t1207 stem nation domain polici feder task exampl comput persist victim interact ex action mean state t1053 user permiss number techniqu account adversari group guid access chang guidanc control configur trust attack ad set abus microsoft indic gpo http revert wald0 defens harmj0i network directori push org resourc object modif schedul token mitr,actiontyp delet feder solorig status updat monitor authent sentinel applic code adfsdomaintrustmod credenti window user argument account attribut command chang trust defend set ad microsoft eid directori domain object modif
T1220,script xsl process,custom squiblytwo standard line evil extens default com window format call adversari util function xml attack penetr exe variat mitr build counterpart leverag xslt develop t1127 squiblydoo exampl remot xsl argument manag data abus trust script org jpeg drop packag msxsl use languag need jscript lab code juli command url control stylesheet microsoft t1047 binari complex execut javascript test vbscript oper refer get file switch instrument process applic tool support techniqu alia sourc t1218 regsvr32 http proxi transform list bypass,payload dll msxsl develop squiblytwo use file load process monitor pe presenc purpos apr system invoc engin dlls argument well util command twitter debug creation origin script exe detect execut look event
T1596.005,scan databas,scan t1588 reconnaiss t1190 use hostnam internet websit domain threat victim actor face mitr databas t1587 shodan ex t1595 applic tool form result techniqu address t1133 adversari port breach harvest lookup sourc access inform ip attack search survey opportun http banner servic org server dataset resourc certif capabl t1593 target,
T1564.001,file directori,show name flag use ssh analysi dir file finder maco mac start switch line exampl mark attrib trojan workspac sofaci komplex key seri interfac clutter folder wirelurk code applic period default system host user gui window investig linux mechan adversari ufhidden util charact termin command anywher inform concept hide advantag set exe binari store detect malwar directori app view,name use file ower line attrib process lead ex header system user permiss window content mechan attribut data command add inform shell hide set signatur exe medium detect directori
T1578.001,snapshot,snapshot restrict leverag volum firewal ssh mandiant polici trend infrastructur time instanc point presenc order machin remov vm permiss techniqu account adversari evid data access copi attack revert http compon drive defens cloud bypass servic org t1578 detect mitr,snapshot event environ custom bootsnapshotnam audit oper cloudtrail make use part usag log detail monitor gcloud disk complet instanc point googl code job gcp paramet admin captur request user vm address sourcesnapshot call account activ alert data command addit chain inform ip creation behavior backup api trail isol cloud aw modif view restor
T1591.001,locat,t1588 locat reconnaiss broadvoic use websit domain hardwar t1598 way infrastructur victim varieti detail edgar t1587 hous ex target form phish techniqu author adversari threatpost t1594 t1566 data addit access inform organ attack search set opportun t1200 http elicit leak sec jurisdict medium org resourc capabl t1593 mitr,
T1137.002,offic test,registri test dll locat use perf word hkeylocalmachin softwar start alto key load sofaci persist exist time purpos applic palo code default system user dlls hkeycurrentus adversari compromis add instal abus debug featur microsoft offic hexacorn,registri test dll use autorun look file task alto key sofaci load persist process monitor v13 pe palo system argument dlls well compromis offic command chang abus creation set base microsoft modif event
T1587,capabl,build develop contract oper solut use mandiant sign skill bitdefend contractor process shape lifecycl role extens hous effort support adversari apt1 requir self set strongpiti degre play purchas malwar phase june certif capabl exclus target,payload evas develop use stage internet artifact file piec repositori infrastructur time compil focus lifecycl code track effort associ similar activ site adversari case data command aid visibl hash inform organ control sampl featur debug behavior configur place pattern defens servic detect malwar certif capabl pivot target
T1173,exchang data,registri nov link adv170021 advisori use duplic campaign vba word file abil bleepingcomput item protocol line key notif kettl process time poison sensepost macro applic aug document dec machin dde exchang com request window phish host client web string enigma content transact adversari compromis offic data command access chang ipc microsoft communic server csv execut object,
T1003.003,ntds,py build metcalf volum use secretsdump ntdsutil file wikipedia member databas code dit credenti order default tool user techniqu shadow window systemroot devic content attempt adversari ninjacopi ntds addit access inform copi control search backup right exe directori domain look hash,line member monitor databas dit credenti order user argument devic attempt ntds command access inform copi right directori domain look
T1602.001,dump snmp mib,blog build cert packag 106a locat use room variabl snmp softwar task hardwar repositori tabl protocol cisco mine interfac detail give insight order descript form system oid run administr queri exploit rout devic content san adversari ta18 manag identifi map inform chang configur attack set base mib read permit store legaci network secur object modif target,leverag tl inspect snmp ssl construct protocol encrypt traffic monitor applic packet host request associ connect content string devic follow data layer configur send signatur pattern detect network flow map
T1001.002,steganographi,transfer use file traffic imag document pass effort system techniqu case adversari compromis data command inform control hide messag steganographi detect,protocol associ leverag encrypt syntax pattern traffic inspect tl structur packet flow ssl
T1204.001,link,link browser t1203 file click lead code applic order action gain engin user spearphish techniqu client exploit follow adversari t1566 t1204 attack behavior vulner http download subject org execut mitr,link msiexec use campaign inspect correl anomali file hta line comput process monitor traffic packet document detin rundll user associ web connect phish argument dlls attribut command regsvr32 base destin pattern exe msi download network execut scf
T1550.001,access token applic,channel environ step email sept term googl credenti pass gain site factor adversari workflow function search api cloud servic make softwar issu exampl saa remot trigger way authent system user permiss phish password compromis data rhino chang award staaldraad abus provid secur okta effect oauth platform privileg use grant contain lab enumer routin role action request account ident inform featur microsoft rest resourc framework token login behalf lieu process victim background countermeasur one applic access contact base bypass end target,organ box user email read monitor use resourc servic mail data applic access baselin token fit exampl
T1547.008,driver lsass,payload subsystem link oper context use lsa polici comput persist process authent mitr lsass system window user dlls run techniqu author adversari compromis function add driver librari set flow microsoft attack http compon exe servic secur org t1574 domain execut target,dll oper protect autorun in lsa file log load persist monitor lsass technet autorunsc system associ attempt compromis util plug add chang driver microsoft exe secur event sysintern
T1569.002,execut servic,payload privileg psexec leverag sysintern s0029 use net softwar conjunct remot persist interfac s0039 escal code conduct system tool window user gui russinovich well argument content techniqu mechan adversari manag util command t1543 control abus attack microsoft api http compon exe sc servic org 003 server execut mitr,registri payload construct key valu window argument process monitor servic manag command chang control abus
T1078.004,cloud account,privileg environ t1098 evas gc use domain feder exampl saa persist escal databas role applic credenti mean manipul gain support user system administr window techniqu relationship account case ident adversari t1199 manag compromis harvest data access storag add organ configur abus trust ad attack t1078 http provid defens cloud servic network directori org 003 resourc also mitr,build session login correl vpn usag share monitor system user account activ function access inform behavior hour cloud servic secur
T1480.001,key,environ gauss virus ttps type engin activ adversari logo whitepap attack t1027 incid implement respons defens mitr payload avoid make analysi t1497 softwar element constraint help tactic condit system match demiguis compromis ip router ad malvertis malwar org domain proofpoint difficulti packag use hta share check encrypt time guardrail action procedur devic sandbox exposur inform decrypt hide featur network execut capabl ebowla valu evas t1480 file key process virtual kasperski cryptographi techniqu address connect version suppli base agent http detect target,locat use key process varieti monitor victim time tactic target period form system argument command aid inform ta0007 attack discoveri http implement detect org mitr
T1008,channel,transfer channel avoid communic fallback use adversari altern compromis data command order threshold control,transfer channel avoid use altern process fallback monitor order surg connect compromis data command threshold control communic pattern network flow
T1564.004,ntfs attribut file,scan use ntfs technolog stream file virus partit tabl zeroaccess journey aug order spectorop juli system host format tool adversari jul attribut ea metadata data ir hide entri indic ad base present microsoft mft master store binari defens detect directori record,name host colon oper use get ntfs stream dir file zeroaccess item ower well way exist monitor gist journey presenc code ex order spectorop remov childitem paramet tool juli window syntax github com header user display content permiss techniqu call zwseteafil attribut ea util jul data command ir zwqueryeafil function inform copi hide ad set base api http signatur list symantec api0cradl medium cdd2d0d0ec9abb686f0e89306e277b8f detect store binari execut ext sysintern
T1558.003,,privileg tgs spns name ta0003 nov portion adsecur use t1110 grant task ta0004 key crack spn algorithm invokekerberoast persist traffic authent princip setspn movement instanc one escal credenti tactic dec captur request tgt techniqu window run associ account dc san adversari feb access kerbero hash control kerberoast abus attack rep behavior empir microsoft t1078 http ticket oct etyp harmj0i forc servic logon network org domain ta0008 mitr,id log rc4 request type encrypt ticket audit account activ oper pattern time servic ex kerbero frame event
T1096,ntfs attribut file,scan technolog ntfs use stream file virus partit tabl zeroaccess journey aug spectorop juli system host format tool adversari jul attribut ea metadata data ir entri indic ad base present microsoft mft master store binari defens directori record,
T1003.006,dcsync,t1098 program drsr dll s0002 adsecur use modul softwar nrpc lsadump protocol pull comput member interfac process dcsync wine mitr pas replic applic getnccchang credenti mimikatz t1550 dec manipul admin juli window techniqu administr run krbtgt call account github attempt adversari group password t1558 data function access inform turn control chang abus attack enterpris microsoft api http ticket harmj0i legaci org directori 003 domain netsync note hash,drsr use inspect correl anomali file protocol line log sept dcsync monitor traffic process replic structur packet getnccchang dec default request associ syntax argument connect account activ follow data command control microsoft communic pattern network execut domain flow note
T1124,discoveri system time,w32tm locat synchron bomb hostnam use net file softwar task part timebomb way victim time s0039 msdn technet code job target t1053 system knowledg window number techniqu t1614 adversari anyrun local date inform attack enterpris base zone discoveri http store servic network org execut domain delay tz schedul mitr,featur build system zone api tool window argument call process monitor time command access inform action
T1053.002,,privileg environ ta0003 program s0111 use context file sudo maco softwar task part ta0004 check log remot gtfobin persist member exist process movement time break escal code tactic conduct usernam t1053 system window techniqu run user administr well s0110 linux recur adversari group account schtask util date command startup superus add shell abus attack ta0008 basi http list permit binari servic org favor ta0002 execut schedul also mitr,event show program sysintern use autorun t1059 cycl know atjob softwar task exampl instrument line log rowland persist process patch monitor regist technet code job action var system32 remov system tool window techniqu argument svchost systemroot s0110 activ version adversari taskeng manag linux data command outlier twitter leoloobeek chang taskschedul forum entri spool attack id set cron microsoft http t1047 powershel list exe store servic org server r2 execut schedul mitr
T1035,execut servic,privileg use method conjunct t1050 persist exist escal window techniqu t1031 adversari manag command control attack script http servic org execut mitr,
T1055.001,librari link inject,privileg leverag dll link addressofentrypoint modul context method file virtualallocex createremotethread issu overload remot loadlibrari load process disk code order juli system window run dlls address call write adversari map reloc shellcod function product access path stomp inject librari writeprocessmemori self base attack api space defens memori network detect secur june resourc execut thread variat target,event privileg dll link modul use file inconsist virtualallocex createremotethread check load process monitor disk pe code order circumst juli type window techniqu dlls rang well call amount data function stomp chang copi inject librari creation behavior base sequenc writeprocessmemori api defens memori look view
T1086,powershel,environ powersploit offens test s0363 use internet sixdub languag softwar start touch psattack exampl line comput interfac process disk powerpick technet code action dec assembl apr system tool window number run administr permiss github autom adversari manag cli command inform psfromcsharp jan attack script base empir microsoft discoveri http powershel exe binari download memori org execut cmdlet framework mitr,
